,title,mean,median,max,range,var,std,75q,25q,95q,97q,99q,iqr,cv,3sigma_cnt,5sigma_cnt,7sigma_cnt,3iqr_cnt,6iqr_cnt,skew,kurt,flag
18,10171_0_original,0.011064309283686825,0.007151423040899979,0.31918526162115507,0.31918526162115507,0.0002367147455941646,0.015385536896519555,0.013641754246835306,0.003132747398775241,0.031756965307108614,0.04067412366475717,0.07694127680651004,0.010509006848060064,1.390555569447424,0.016252614623997495,0.007606178901801993,0.0041050994955313695,0.05901499983221664,0.024597040301562623,5.6649013327418425,50.94178247590739,0
19,10172_0_original,0.03862415442577201,0.017115412355715807,0.8769452493370634,0.8769452493370634,0.0040581356953481845,0.0637034982975675,0.041979585184829964,0.00608731110824744,0.1549579862257016,0.20785933189345243,0.32583076087446755,0.03589227407658252,1.6493176160009673,0.02473126698806501,0.008008858961309158,0.0024608225858771156,0.09841053232066756,0.0527063455666044,4.047950609153837,22.90498462774755,0
20,10173_0_original,0.02484815424937839,0.010748968128325135,0.5522239657628948,0.5522239657628948,0.0013470988385070044,0.03670284510098644,0.03100357166824233,0.003405806274711808,0.09687313869185712,0.12051616609515921,0.1772864151464507,0.027597765393530524,1.4770853695060513,0.022404671088690282,0.005749376405185624,0.001498864665943334,0.08634131609266116,0.034473887316696684,3.2603099290862194,15.994938566253555,0
21,10174_0_original,0.02152885098083043,0.005726593882291653,0.6974594566207529,0.6974594566207529,0.0018855883697123104,0.04342336202682043,0.020195775319018464,0.0018243270075864828,0.09857521985471672,0.1301522242814998,0.22272944654768698,0.01837144831143198,2.0169846530818183,0.022371114417064686,0.008534580150110178,0.002997729331886668,0.12442813838771379,0.07438395543674008,4.552906729659266,29.264581808183337,0
22,10175_0_original,0.020630595068275817,0.004865804896201134,0.6577591684194716,0.6577591684194716,0.001880498193882743,0.04336471138936293,0.018457602480157563,0.001244004462023039,0.10166322944335714,0.14141610223064785,0.2193846483471148,0.017213598018134525,2.101961249583437,0.026051162738671828,0.007874632274806769,0.0025950492723795034,0.1252334985067281,0.07647565463473563,4.401743844099935,26.576308259912526,0
23,10176_0_original,0.025108027278123664,0.00879105976266793,0.5892714616144828,0.5892714616144828,0.0016247455694161652,0.04030813279496044,0.029437208099169686,0.00262476079561346,0.10825994267133893,0.13523115563398566,0.19366058020092683,0.026812447303556225,1.605388282737786,0.024406885829017573,0.005715819733560027,0.001174483506895896,0.10262748738828424,0.04854531828503037,3.1795795422608473,13.932868698731042,0
24,10177_0_original,0.027825559228924306,0.0074319110668748896,0.7605464353562577,0.7605464353562577,0.0032377003940453897,0.05690079431822889,0.025176508048827335,0.0018961058555763387,0.13607445838385773,0.18629429079757284,0.2936930051813819,0.023280402193250997,2.0449110779804656,0.026755852842809364,0.008489837921276049,0.0024048947998344537,0.12183308911533428,0.07603941790360287,4.188360116956447,22.895043174657864,0
25,10178_0_original,0.014480214848545843,0.0032152843092088383,0.8048156076077249,0.8048156076077249,0.0012005229744145509,0.03464856381460205,0.01190757089697985,0.0008782519713348332,0.06546710888078278,0.09488599097358486,0.17905525961643717,0.011029318925645017,2.3928211132918094,0.021409156497130905,0.008914889095200277,0.003646491649981544,0.12895828905716938,0.07969709511079294,6.085063715549036,56.83014698461221,0
26,10179_0_original,0.029740984920408674,0.015935620483006174,0.5097311589978564,0.5097311589978564,0.0017294615269597307,0.04158679510325039,0.03735457667362667,0.005699480922501287,0.10231186395263704,0.1372471979731591,0.21578776172176076,0.03165509575112538,1.3982991893019978,0.02376930906813123,0.007091643270209506,0.002214740327289404,0.0699992170109954,0.03215847697453049,3.5445722509887214,17.857583883800995,0
27,1017_0_original,0.013910608725692403,0.005062645510502376,0.8752346905407131,0.8752346905407131,0.0010883458856506868,0.03299008768782961,0.012137244887750394,0.002034018239781739,0.05305875856399106,0.07885441906890396,0.1623021122139505,0.010103226647968654,2.371577573517547,0.018299571593158915,0.008422724578024855,0.004272882853659355,0.10837686379346988,0.06548025189874834,7.5311189634641424,83.22214296240769,0
28,10180_0_original,0.02759854603152935,0.010530252640569171,1.177890246850553,1.177890246850553,0.002501005638008749,0.050010055368983036,0.030618844602197482,0.0031394173073597924,0.11055426561878579,0.14620949218759066,0.24200190262979024,0.02747942729483769,1.812053986896634,0.02058142526369951,0.0072482410711289585,0.0026621626156306975,0.09702352322680954,0.047907741524144024,5.281327880442832,47.82627608280467,0
29,10026_0_original,0.021527808001861305,0.0132584625138312,0.45936409948027007,0.45936409948027007,0.0007177909497797951,0.026791620887505016,0.027718738109065878,0.00523770667111376,0.06953412265384917,0.08669074317146531,0.1322687658664696,0.022481031437952118,1.2445122552741366,0.020424827462780057,0.006017829778190401,0.0019351013970760954,0.06488741736669612,0.024272659142515186,3.50985138181338,20.785470381712997,0
30,10027_0_original,0.05082709159203262,0.00802038757000887,1.522939648748149,1.522939648748149,0.017156511697224652,0.1309828679531207,0.03151068878441048,0.0026286955540481527,0.24759076532676336,0.422685341911378,0.7400540185058826,0.02888199323036233,2.577028585551664,0.028154047493875907,0.011912618427086945,0.0027852037449245534,0.14924888983344706,0.10287356964687196,4.698442571799639,25.72839307811357,0
31,10028_0_original,0.0207239381923992,0.007973020038529205,0.480833245127687,0.480833245127687,0.0012964267342651578,0.03600592637698908,0.02122027477703066,0.0030210835872889414,0.08803407650152842,0.11789605095702699,0.18463622545144534,0.01819919118974172,1.737407535320423,0.02514513260478071,0.00768447780226172,0.0024048947998344537,0.11198979877182581,0.06261674925336405,3.9965316353754976,21.822162369487092,0
32,10029_0_original,0.02552887566603695,0.009089765997604643,0.7949151160506265,0.7949151160506265,0.0021772127113381255,0.046660611990608586,0.027466092578251958,0.002465596795321815,0.10605527170029186,0.13978446343763626,0.23410194342197338,0.025000495782930142,1.8277582060805297,0.021543383183633292,0.007841075603181173,0.0032438115904743796,0.10361181642263509,0.05279583002427266,4.514003728009927,29.837222735653192,0
33,1002_0_original,0.011846494137045922,0.00223744017747282,0.5751818615349538,0.5751818615349538,0.0009109269074324737,0.03018156568888489,0.009332187066822444,0.0006446231497652035,0.05287956719379614,0.07688368187454575,0.15803051901894144,0.00868756391705724,2.5477213207325367,0.019977405174438766,0.009384682497958636,0.004664377355957987,0.13316405856757754,0.08215791769667007,6.249462516556771,54.796966132399916,0
34,10030_0_original,0.0053819155596929475,0.0013121483908178884,0.5639695578425978,0.5639695578425978,0.0006566951059377401,0.025626063020638582,0.003192796461000954,0.0003140293768540048,0.00934691534735598,0.017908589183915535,0.12704363547060846,0.002878767084146949,4.761513393588178,0.014205657654836076,0.009586022527712217,0.005838860862853883,0.06909318687710428,0.038500687911768326,10.577712525881479,136.79168112103147,0
35,10031_0_original,0.02189501663982845,0.0002574624068654722,1.7380638768889793,1.7380638768889793,0.008800799976619587,0.09381257898927833,0.0007887387184041484,8.302512825306825e-05,0.12363275672298772,0.24802681144359115,0.5198165565165616,0.0007057135901510802,4.284654381975996,0.024283844699723715,0.011398082795494457,0.004921645171754231,0.166183823447165,0.1466650261182761,6.464566454685904,51.30292729477715,0
36,10032_0_original,0.0031832148505002,0.0006631931740022316,0.4852655715189061,0.4852655715189061,0.00014090503502862308,0.01187034266685773,0.001940913936381516,0.00010958818396129529,0.012652711624612666,0.021141797189133258,0.05073251046251362,0.0018313257524202207,3.729042249533506,0.014351069898546997,0.0071251999418351026,0.003948501694611917,0.11522242480509166,0.07845549826064585,12.343152411814888,246.46720238026745,0
37,10033_0_original,0.0182283493522554,0.00822989424957448,0.6814125808641436,0.6814125808641436,0.0010665602672377725,0.03265823429455078,0.019088377068793343,0.002957645385432092,0.07001583546033165,0.09553828175798043,0.1612065210932918,0.016130731683361252,1.7916177522958197,0.020793950850661626,0.007471952215299605,0.0033444816053511705,0.09909285131038803,0.052739902238229996,5.507548224985482,48.83220606360434,0
38,10034_0_original,0.029253060565810406,0.008425799221759823,0.5743827770387416,0.5743827770387416,0.0024718318199096053,0.04971752025101016,0.033062090151170925,0.0018480444470377966,0.13457325597538708,0.1703625342522991,0.24216792886347446,0.03121404570413313,1.6995664484118167,0.026711110613975235,0.005067057415465152,0.0007606178901801993,0.11045737743425689,0.055704074898491066,3.051147485739276,11.864947006775711,0
39,10035_0_original,0.011457404762546497,0.0008590172674807712,0.9239158384396041,0.9239158384396041,0.001993959555780592,0.04465377426131628,0.0017129864810077364,0.0003806636624461636,0.06150966319610834,0.10160064997487213,0.242165432325228,0.0013323228185615726,3.8973725016058203,0.020122817418149686,0.010615093790897194,0.005190098544759007,0.14835404525676446,0.13828704376908535,7.147634271513844,66.71997191212338,0
40,10036_0_original,0.013350286100903656,0.002558376500380988,0.6881111490260524,0.6881111490260524,0.0014883097460111651,0.038578617730695916,0.00773794796779929,0.0007654489828906464,0.06492399928368289,0.10381630298331171,0.20372852888493848,0.006972498984908643,2.8897221706795184,0.022359928859856153,0.009742620328631671,0.004742676256417714,0.13450632543260144,0.09701233766960102,6.289278652329233,52.39223115193412,0
41,10037_0_original,0.011387684861632781,0.0026466875779160544,0.42285365457049073,0.42285365457049073,0.0005205832087292726,0.02281629261578823,0.011134850631543855,0.00042786811763742956,0.05380453863294307,0.06986657374050573,0.11208999578170308,0.010706982513906426,2.003593609501835,0.02376930906813123,0.006856746568830326,0.0020581425263699513,0.12521112739231105,0.07233699846757866,4.386850984232289,30.75392137458963,0
42,10038_0_original,0.019508236009687714,0.006150180048705096,0.5013721226834413,0.5013721226834413,0.0012407994020875888,0.03522498264140933,0.02061057488533093,0.0016003354527075256,0.0874461839304422,0.11533795390365822,0.17743064921048013,0.019010239432623404,1.8056467342263411,0.025413585977785483,0.0073265399715886845,0.0019015447254504983,0.1107370163644702,0.06120736904508898,3.7591643799917938,19.280759936934274,0
43,10039_0_original,0.01554713620096614,0.006263486743912109,0.46893433122172834,0.46893433122172834,0.0007247748712417355,0.026921643174994642,0.01808135017539527,0.0019236772761918825,0.05863795327731859,0.07784419746127205,0.138502861618025,0.016157672899203387,1.7316142874802667,0.021017661994832272,0.008277312334313934,0.0032102549188487823,0.08672162503775126,0.04010022259258845,4.719830975399968,33.95645107067302,0
44,1003_0_original,0.01647189560003884,0.004174404762119275,0.8879806167401673,0.8879806167401673,0.0013918183140275281,0.037307081285293926,0.013985766349086116,0.0012518999103705302,0.07611546199413692,0.11164555124367379,0.1933649338354028,0.012733866438715586,2.2648930148152444,0.023668639053254437,0.008825404637532019,0.003254997147682912,0.12239236697576089,0.07554725338642744,5.352460989291102,41.49560249358549,0
45,10040_0_original,0.03677520726167019,0.01452939544817531,0.7984975301784221,0.7984975301784221,0.0034180855223864093,0.0584643953392696,0.0406088500706024,0.005092994904720321,0.15724230433197522,0.1979994192540832,0.28424978401711215,0.03551585516588208,1.5897774531431526,0.025245802619657497,0.005357881902886993,0.001498864665943334,0.10931645059898659,0.05601727050032997,3.389720559157978,16.330231847755517,0
46,10041_0_original,0.0027348183148526114,0.0012407879025056814,0.5538250385757901,0.5538250385757901,5.744120689162232e-05,0.00757899774980982,0.0027670047899992344,0.0004560563638360187,0.009048779180238484,0.012385849260025525,0.02344915365895258,0.0023109484261632156,2.7712984473772173,0.008758291294280825,0.004653191798749455,0.0029529871030525385,0.0869117795102963,0.044854084406214696,21.934785908395614,939.7792438445988,0
47,10042_0_original,0.012028286160041998,0.001050197712332157,0.5556578803396408,0.5556578803396408,0.0009661955770327719,0.031083686670547492,0.007811144727494432,0.0,0.06559750847188121,0.09127215585855837,0.1531254647069199,0.007811144727494432,2.584215760829468,0.023131732307244884,0.008087157861768885,0.00319906936164025,0.15585955414368965,0.1107034596928446,5.256688563593405,39.8382231533673,0
48,10043_0_original,0.016596142308600417,0.008709134701836884,0.5994564161686828,0.5994564161686828,0.0006866844300882552,0.02620466428115909,0.019143859824996157,0.003529372607474021,0.058174033916501874,0.07744774416134083,0.12787310394327267,0.015614487217522136,1.5789611702461341,0.02005570407489849,0.00673370543953647,0.0029418015458440062,0.08232570105479804,0.04023444927909084,5.454976018256753,50.42389554896054,0
49,10044_0_original,0.015287305995637707,0.006016890471670834,0.5462206547946957,0.5462206547946957,0.0007508517911254567,0.027401674969341868,0.016309172005485935,0.002016705140068784,0.06126436591164998,0.08251114117691329,0.13658088858583511,0.014292466865417151,1.79244629349089,0.02200199102918312,0.0072482410711289585,0.002572678157962439,0.10222480732877709,0.05272871668102146,5.0214575768134475,41.45822121957355,0
50,10045_0_original,0.013545453404592603,0.005905862204941723,0.6353144675882768,0.6353144675882768,0.0006891265728328674,0.026251220406542385,0.014586023853186476,0.0019684545907345447,0.05035832077863203,0.0678045626030227,0.12073103543502291,0.012617569262451932,1.93800972344284,0.016722408026755852,0.006700148767910873,0.003131956018389056,0.09174394022438227,0.04659903133074574,7.456444478478106,95.00022092043675,0
51,10046_0_original,0.00769024803541421,0.0011079994852992525,1.3225250778320097,1.3225250778320097,0.0010810467163186418,0.032879274875195194,0.004448802800979533,0.00017597120820830045,0.033636187876967365,0.049689346255804547,0.09935930942562557,0.004272831592771233,4.275450508720069,0.00892607465240881,0.004127470609948435,0.002304224784957663,0.1411058041856355,0.09864542902204673,18.583463510564048,484.92988410849836,0
52,10047_0_original,0.045287341783719494,0.01704983837555974,1.173531842661616,1.173531842661616,0.008376259977700912,0.09152190982328172,0.04373718182031877,0.005814823746320191,0.17843600898080014,0.2587844867142877,0.5064461583940918,0.03792235807399858,2.0209159164246477,0.022606011118443865,0.010301898189058288,0.004530150669455599,0.10371248643751188,0.05850046420062415,5.130909307574723,34.081159051801855,0
53,10048_0_original,0.027329652334074438,0.007664432788829506,0.5634005274171118,0.5634005274171118,0.0025789751950870505,0.05078361148133372,0.02439674949861911,0.002362594795905234,0.13941713357151087,0.18355478446914733,0.25020448272445717,0.022034154702713877,1.8581872488007114,0.03143141575597588,0.00549210858938938,0.0006935045469290053,0.1331193163387434,0.08803033523114955,3.280960419052725,12.776093356612256,0
54,10049_0_original,0.015205679413296395,0.005871520851203241,0.5403934448967521,0.5403934448967521,0.0007847512483624264,0.02801341193718513,0.016271041558632886,0.0020794173795681274,0.05966142393190236,0.08265508684724833,0.1413152163440758,0.01419162417906476,1.842299260412474,0.02167760987013568,0.00810952897618595,0.003456337177436494,0.09798548114674333,0.05111799644299281,5.045058729622944,37.530569303442896,0
55,1004_0_original,0.016273736964692156,0.006045806571626602,0.5166132847039636,0.5166132847039636,0.0009565360126380753,0.030927916396648436,0.017400083656350065,0.0018228738525930632,0.06475420101639437,0.0885461603363254,0.15901476159667552,0.015577209803757002,1.9004802931097078,0.02087224975112135,0.008523394592901645,0.003523450520687688,0.09621816310779521,0.0508048008411539,5.130539665934654,38.25311120220792,0
56,10050_0_original,0.02927269858383137,0.013364282181376308,1.196021771799625,1.196021771799625,0.0023257186868717154,0.04822570566483932,0.03318071556939396,0.004804796822460715,0.1117368559684491,0.14483733183012468,0.2288111373366136,0.028375918746933248,1.647463609367281,0.019831992930727845,0.006230355365152515,0.0025614926007539065,0.09353362937774745,0.045100166664802405,5.243851123080679,49.67196600325817,0
57,10051_0_original,0.013002863183848277,0.005595087996313773,0.6781920945661637,0.6781920945661637,0.0007703798671522593,0.027755717738013178,0.013560115668622186,0.0019284450789649563,0.04439247464566991,0.06312051865169525,0.13290270506901306,0.01163167058965723,2.1345850791147605,0.016532253554210802,0.007964116732475029,0.004496593997830002,0.08568136821735775,0.043444704197939624,7.606026385147009,85.10442276691867,0
58,10103_0_original,0.022184522075481546,0.010624535146357101,0.5879366927538555,0.5879366927538555,0.0012269564245482735,0.035027937771845395,0.02619842307209106,0.003241353981472206,0.08388500801895492,0.10804680971039464,0.17352806175953986,0.022957069090618856,1.5789358748709967,0.021073589780874934,0.0070804577130009734,0.0026174203867965684,0.08593863603315399,0.03930604803078265,4.299220750619326,29.517261096459244,0
59,10104_0_original,0.02602339817037238,0.000423879860926768,1.5461579951092284,1.5461579951092284,0.009339089205846446,0.09663896318693846,0.005950817151345401,9.69826328487446e-05,0.13186674228918338,0.24000458216154313,0.5864880131739499,0.005853834518496657,3.713541273674314,0.022169774387311103,0.013299627520944955,0.00549210858938938,0.19151911052449078,0.15337636044339548,6.11679170455678,43.51290339587298,0
60,10105_0_original,0.012080030153399856,0.006575759355863767,0.5421033000697824,0.5421033000697824,0.00039273824667850494,0.019817624647734778,0.013869837511827658,0.0026008993517266524,0.03956786074429011,0.05510541592694364,0.10056256176981641,0.011268938160101005,1.6405277467090775,0.019462869542846276,0.00816545676222861,0.003489893849062091,0.07443988322278275,0.036990637688616455,6.083418379730155,62.67367946280814,0
61,10106_0_original,0.048369297210662604,0.0133164864196565,0.653444264180299,0.653444264180299,0.005050808312509905,0.07106903905717246,0.06570106996011654,0.00400381527314652,0.2018706516789825,0.23626891848130419,0.30777970960871687,0.06169725468697002,1.4693006339878325,0.02053668303486538,0.0018679880538249012,0.00011185557208532343,0.09506605071531639,0.024373329157391977,2.111959257680436,4.924691502891213,0
62,10107_0_original,0.0099742140323142,0.0033824173275981933,0.41659993745425966,0.41659993745425966,0.0005466685400898276,0.02338094395206976,0.009384366868616444,0.0010033218715555354,0.03739246369212954,0.05764615133322255,0.12193550283116954,0.008381044997060908,2.344138984417297,0.01942931287122068,0.009351125826333039,0.0051006140870907485,0.09478641178510308,0.054652632520889026,6.568928486366524,57.705480915018626,0
63,10108_0_original,0.018145006291911778,0.008187255672011123,0.8014279254494036,0.8014279254494036,0.0009186924271672607,0.030309939412134442,0.02096373203892923,0.0026385410681651466,0.06822363229560256,0.0879889553676019,0.14374672644932104,0.018325190970764085,1.6704287077401148,0.019082560597756176,0.0062527264795695795,0.0026174203867965684,0.08965224102638673,0.04077135602510039,5.559598568861409,59.486635907518234,0
64,10109_0_original,0.02343192259351725,0.007077747315335591,0.7345730032592084,0.7345730032592084,0.002301653338163349,0.047975549378442235,0.020947769108766712,0.0024475378502876173,0.1085741140466827,0.14918309868406704,0.25008285565999105,0.018500231258479095,2.0474440023848195,0.024574669187145556,0.008657621279404034,0.0029194304314269417,0.12149752239907831,0.07658751020682095,4.6716150882815555,29.931512713855412,0
65,1010_0_original,0.034494598731982413,0.015848340124290178,1.055345160421868,1.055345160421868,0.0030194121727542714,0.0549491780898884,0.04067837196587324,0.0047562095476184965,0.13247878546440636,0.17094433755954247,0.27028831985606094,0.035922162418254744,1.5929791941293427,0.02158812541246742,0.006677777653493809,0.0024272659142515183,0.08603930604803078,0.040603572666972405,4.323575235003084,30.30354464021351,0
66,10110_0_original,0.014127234530039457,0.0036017644664358976,0.8337173383100365,0.8337173383100365,0.0010806583960482456,0.03287336910096447,0.010577331732049885,0.0011983992231455692,0.06723352307775776,0.09786179804240122,0.17115035012173263,0.009378932508904316,2.3269500503487897,0.023601525710003245,0.008814219080323486,0.0035010794062706233,0.1346741087907294,0.09360074272099865,5.405741647434032,42.77695762899836,0
67,10111_0_original,0.025498450585106948,0.009848159081526317,0.9278043748920267,0.9278043748920267,0.0022784346356460317,0.04773295125640181,0.0279953113406751,0.002757855094612852,0.10039120764059331,0.1317122789849081,0.22287830754586174,0.02523745624606225,1.8719941863558376,0.017762664847149362,0.0072034988422948285,0.0038590172369436584,0.096318833122672,0.04723660809163208,5.648427698271912,50.48019881950207,0
68,10112_0_original,0.030514187774604146,0.00679902081525162,0.9591293978110939,0.9591293978110939,0.004463532256981472,0.06680967188200726,0.026495992311457512,0.0015598565086890658,0.14719779141527403,0.20460030005460508,0.3448604281697525,0.024936135802768447,2.189462566577326,0.024843122560150335,0.008679992393821098,0.003378038276976768,0.12476370510396975,0.07956286842429056,4.624478259938635,28.439701038144722,0
69,10113_0_original,0.006987121269646918,0.0010908146683672052,0.4885421736465324,0.4885421736465324,0.00039633415244926846,0.019908142867913835,0.004297769032791995,0.0002780042389424302,0.03563175224385056,0.055016793910044534,0.09657297557301255,0.0040197647938495645,2.849262535974255,0.022024362143600183,0.007941745618057964,0.0034451516202279615,0.14019977405174439,0.09767228554490442,6.8362279825973555,70.08511625683566,0
70,10114_0_original,0.021927379559558997,0.006112057951828891,1.2761679437659053,1.2761679437659053,0.0022163734894528084,0.04707837602820225,0.021498860895117097,0.0014136156223853332,0.09503945494652712,0.1329820418256884,0.2358843225872298,0.020085245272731762,2.14701332187589,0.021017661994832272,0.008031230075726222,0.0030760282323463945,0.1088690283106453,0.0616995335622644,5.7895854967047224,53.91316790815866,0
71,10115_0_original,0.007879218560764555,0.0033568031581675934,0.38380233988621076,0.38380233988621076,0.00022724636678840522,0.015074692925177787,0.007992556919504514,0.0011700074158748671,0.03092045074599227,0.042869032225824825,0.07169467616553672,0.0068225495036296465,1.9132218263678962,0.020559054149282448,0.006946231026498585,0.0029418015458440062,0.10303016744779141,0.05655417724633953,6.379797783678052,70.49812037080618,0
